DeltaSVMScore,Label
0.304045,0
1.299418,0
-4.898377,0
-0.979396,0
1.093777,0
-0.334798,0
0.000000,0
0.000000,0
2.148836,0
0.000000,1
-0.797710,0
-1.255226,1
-1.978776,1
0.914689,0
1.217841,1
0.000000,0
-2.335668,1
0.278121,0
-0.216448,0
0.411630,1
2.457109,0
1.083515,0
-0.089625,0
0.181534,1
0.109391,0
-8.972037,0
0.000000,1
-0.171513,1
1.173104,0
3.909104,0
-1.532127,1
-1.666769,1
-0.152970,0
-0.398606,0
-1.880069,1
0.282268,0
0.690554,0
0.000000,0
1.801429,0
-0.405746,0
0.000000,0
-0.045773,0
0.344611,0
-9.551839,0
-1.839832,1
-0.105853,0
-0.749452,1
1.462064,0
1.374926,1
-0.146021,0
0.767720,1
-0.146577,0
-2.082187,0
0.128455,0
-0.982382,1
-0.986326,0
1.338114,0
0.000000,0
-0.783612,0
0.000000,0
-2.139201,1
2.173671,1
0.000000,1
-0.043228,0
0.627825,0
-1.166743,1
-0.731095,0
-3.198551,0
0.000000,0
1.197971,0
0.193087,0
-1.112305,1
-0.785956,0
1.150898,0
0.000000,0
-0.989547,0
0.847642,0
0.000000,1
1.990622,0
1.428521,0
-0.547745,0
0.460284,0
0.000000,0
-0.268796,0
0.000000,0
-7.248475,0
-0.435538,0
-0.931552,0
0.000000,0
-0.129660,0
2.518666,0
-1.844369,0
4.948075,0
1.605629,0
0.000000,0
2.283946,0
0.000000,0
-0.139980,0
0.000000,0
0.000000,0
0.152494,0
0.740424,0
0.020018,0
1.539513,0
-1.624397,0
1.265357,1
0.000000,1
-0.281632,0
0.000000,1
-0.076620,0
1.189471,0
0.000000,0
0.224314,0
1.112427,0
-1.144242,0
1.110172,0
-0.782446,0
1.588221,1
-2.030783,0
-0.545028,0
0.000000,0
0.000000,1
1.410972,0
0.000000,0
0.000000,0
0.483518,0
-0.800320,0
0.921195,1
-2.207733,1
0.224491,0
0.000000,1
-0.809105,0
0.000000,1
-0.543766,0
0.000000,0
-1.021063,0
-0.455028,0
-2.255183,0
0.057343,1
-1.929379,0
0.000000,0
0.015983,0
-1.694896,0
0.096260,0
0.991047,0
-0.671139,0
-5.948131,1
2.375741,0
-0.831885,0
1.399403,0
-1.048133,1
0.253541,0
-3.463254,0
-0.564028,0
-0.929028,0
-1.471898,0
0.181375,0
-1.237140,0
0.412378,1
0.000000,1
2.102116,0
-0.298262,0
-3.056194,0
-1.545941,1
0.000000,0
1.471435,0
1.621438,0
2.985283,0
1.328412,0
-0.183837,0
0.850039,0
0.981803,0
-0.782838,0
0.074458,0
0.000000,0
-2.907301,0
-0.668441,0
2.559152,0
0.123304,0
0.000000,0
0.000000,0
-18.762291,0
-0.883815,0
0.000000,1
0.403909,0
-0.359493,0
0.861705,0
-0.618081,0
-2.059996,0
0.951770,0
0.438428,0
0.349086,0
-1.862721,0
0.720694,0
1.062128,0
-1.224007,0
-0.738664,0
0.000000,0
-1.816569,0
1.658999,0
1.778589,0
1.636743,0
-0.334782,0
-0.545979,0
3.440334,1
0.000000,0
0.924647,0
-0.115194,0
0.405737,0
-2.190214,0
0.000000,0
-0.498837,0
1.746401,0
-1.821734,0
-1.052808,0
-0.797710,0
0.778389,0
-1.978776,0
0.447202,0
0.000000,0
-2.335668,0
0.857355,0
-0.652056,1
-0.163147,0
-4.524617,0
-0.590641,0
0.109391,0
-8.972037,0
-0.668491,0
0.000000,0
-0.152970,0
2.158976,0
-0.398606,0
1.743102,0
1.051430,0
1.801429,0
1.242527,0
0.000000,0
0.344611,0
1.075747,0
-2.398165,1
-0.749452,0
-0.887322,0
-4.175057,1
0.000000,1
-2.551993,0
0.000000,0
-0.413918,0
1.803129,0
-0.003307,0
1.977926,1
1.582109,0
-0.982382,0
0.436576,1
0.294253,0
-2.022175,1
0.000000,1
2.104597,0
-1.112305,0
0.000000,0
-0.797093,0
0.000000,0
-3.572296,0
0.000000,0
0.581095,0
-0.328683,0
0.000000,0
0.000000,0
0.460284,0
-0.931552,0
0.007056,0
-0.174311,0
4.948075,0
0.000000,0
0.000000,0
0.000000,0
-0.526012,0
0.000000,0
1.729880,0
-0.546186,0
1.362906,0
0.740424,0
-9.770879,1
1.539513,0
-0.263509,0
1.049797,0
-0.281632,0
0.000000,0
0.000000,0
1.112427,0
-1.144242,0
-0.321900,0
-7.672628,0
1.588221,0
0.000000,0
0.708649,0
-1.752980,1
0.000000,0
-0.661290,0
-0.320711,0
-0.130886,0
3.690320,0
-0.409841,0
2.767286,1
1.410972,0
0.000000,0
-1.246608,0
-1.867052,0
0.000000,0
1.100938,0
0.224491,0
-1.671641,0
0.057343,0
0.554347,0
-0.417668,0
0.636091,0
-1.104304,0
2.416028,0
0.000000,1
-0.396086,0
2.363024,0
-2.173967,1
0.096260,0
1.947137,0
0.446391,0
0.600741,0
-5.948131,1
1.399403,0
0.759530,0
-2.144320,0
2.787902,0
1.216868,0
0.000000,0
0.157045,0
0.098121,0
0.000000,0
-1.237140,0
-2.910417,0
-0.695665,0
-0.298262,0
-0.121946,0
-1.545941,0
0.000000,0
1.328412,0
0.850039,0
-2.193233,1
0.740380,0
0.000000,0
0.000000,0
-0.782838,0
0.000000,0
-0.242222,0
-2.982535,1
-1.396189,0
0.337971,0
-0.122534,0
0.599587,0
-2.907301,0
1.223140,0
2.559152,0
0.000000,0
0.000000,0
-3.161450,1
-4.390488,1
0.951890,0
-0.924849,0
-0.401347,0
-1.438504,1
0.000000,0
0.417400,0
0.000000,0
0.000000,1
-0.359493,0
0.708472,0
1.420024,0
-2.832234,0
-1.048357,0
-0.721926,1
0.000000,1
0.951770,0
0.438428,0
0.349086,0
0.000000,0
-0.782266,0
-1.862721,0
1.062128,0
0.382334,0
1.662353,0
-2.978356,1
0.000000,0
-1.224007,0
-0.738664,0
-2.068369,0
0.000000,0
-1.094003,0
0.000000,0
-0.176679,0
-0.642232,0
0.000000,0
0.547029,0
0.414748,0
1.711574,0
-1.816569,0
0.000000,0
1.931874,0
-0.545979,0
0.000000,0
0.000000,0
-0.115194,0
1.403088,0
0.000000,0
0.405737,0
-4.898377,0
-0.979396,1
0.000000,0
-0.785404,1
0.000000,0
-0.498837,0
0.000000,0
-0.334798,0
1.746401,0
1.308940,0
-1.052808,0
0.000000,0
-0.797710,0
0.000000,0
0.914689,0
-2.335668,1
0.857355,0
0.411630,0
-0.652056,1
-0.868192,0
-0.877327,1
-0.590641,0
-0.089625,0
0.181534,0
-5.164025,1
1.173104,1
0.000000,0
0.230908,0
-0.884629,0
2.158976,0
-0.398606,0
0.365703,0
-0.701153,0
0.000000,0
-0.045773,0
1.242527,0
-9.551839,0
-1.839832,1
-4.175057,1
0.767720,1
0.128455,0
-0.413918,0
1.582109,0
2.713212,0
1.338114,0
0.000000,0
-0.783612,0
0.000000,1
0.890818,0
-0.320730,0
-0.198385,0
0.627825,1
-4.182195,1
-0.731095,0
-1.112305,0
0.000000,0
1.150898,0
0.000000,0
-0.797093,0
0.000000,0
-0.026161,0
0.059184,1
0.581095,0
0.847642,0
0.616441,0
1.990622,0
0.136459,0
0.460284,0
0.000000,0
-1.949772,1
-0.712951,0
-0.174311,0
0.000000,0
1.605629,0
-0.609990,1
-0.139980,0
-3.296092,0
0.069530,0
0.000000,0
-0.546186,0
1.362906,0
0.000000,0
-9.770879,1
0.020018,0
-1.624397,1
1.265357,1
-0.263509,0
0.000000,0
0.224314,0
0.000000,1
1.112427,0
-0.603427,0
-0.570456,0
1.110172,0
-0.321900,0
1.559403,0
-7.672628,1
0.707722,0
0.000000,0
0.000000,0
-0.138561,0
0.000000,0
3.690320,0
-0.409841,0
0.000000,0
-21.710619,0
0.000000,0
0.128072,0
0.000000,1
-0.543766,0
-0.455028,0
-0.363556,0
0.554347,0
0.000000,0
-1.929379,0
-1.104304,1
2.416028,1
0.000000,0
0.000000,0
2.580039,0
0.122322,0
3.435142,0
-0.335831,0
0.015983,0
-1.694896,0
2.610827,0
1.768995,0
0.799209,0
0.925723,0
0.000000,0
1.947137,0
0.000000,1
0.446391,0
-0.894621,0
-2.857171,1
-0.831885,0
1.399403,0
0.759530,1
-4.774567,1
0.253541,0
0.098121,0
-1.471898,0
0.000000,0
0.181375,0
0.412378,1
1.270126,1
-3.056194,0
-1.545941,1
1.342015,1
1.941182,0
0.000000,0
-0.070378,1
-2.154636,0
0.000000,0
0.754442,0
0.771531,0
-0.122534,0
2.416262,0
-0.816666,1
0.000000,0
-0.345359,0
3.449087,0
0.000000,0
-0.378821,0
-1.238934,0
0.951890,1
-0.924849,0
-0.825610,0
-9.225344,0
0.000000,1
0.000000,0
3.390336,1
-2.096648,1
0.788253,0
-2.832234,0
-0.261557,1
0.000000,0
0.000000,0
-0.782266,0
0.000000,1
0.720694,1
0.000000,0
-4.628000,1
0.000000,0
0.563807,0
-3.332389,0
0.000000,0
0.000000,0
0.000000,1
-0.697819,0
-12.762349,1
0.000000,0
0.547029,0
-0.307631,1
-0.334782,0
0.000000,0
-4.778388,0
0.000000,0
0.924647,0
-0.115194,0
0.668896,1
0.941750,0
-0.457760,0
0.000000,0
0.320428,0
-0.509438,0
0.184000,1
0.000000,0
0.408075,0
2.500116,0
0.000000,0
0.603711,0
0.000000,0
-0.679878,0
0.000000,0
-0.199420,0
1.217194,0
-0.140280,1
-1.425520,0
-0.797710,0
0.281021,0
0.000000,0
-1.032227,0
-0.909251,0
0.000000,0
2.457109,0
-3.553146,1
-1.219358,0
-1.642711,0
-0.089625,0
-0.171513,1
1.900772,1
0.000000,0
2.782655,0
-0.030339,0
0.000000,0
-3.963904,1
-1.040427,1
-0.374303,0
-0.884629,0
2.158976,0
-2.716509,0
-1.069855,0
-0.398606,0
-2.201872,0
-1.192614,1
-0.045773,0
1.242527,0
-0.013381,0
-1.389122,1
1.228148,1
0.759699,1
1.018517,1
0.580234,0
0.032699,0
-0.749452,0
-0.887322,0
0.039245,0
0.562272,0
0.000000,0
0.035545,0
-14.151474,1
0.776812,0
1.338114,0
-0.526941,0
0.890818,0
-0.320730,0
1.669539,1
0.000000,0
0.000000,1
-0.999815,1
-4.182195,1
-10.403845,1
0.000000,0
0.293587,1
-0.896265,0
-0.797093,0
-0.653171,0
0.000000,1
-0.805479,1
-1.074575,0
0.817710,0
-0.020261,1
-0.989547,0
0.000000,1
-1.060559,0
-0.157759,0
1.106065,0
0.000000,0
-7.248475,0
0.000000,1
4.948075,0
0.000000,0
0.132942,1
-0.992306,0
0.000000,0
-7.065706,1
0.000000,0
0.149361,1
-0.418304,0
0.650372,0
-1.290948,0
0.000000,0
0.427594,0
-6.849776,1
0.318580,0
1.124731,1
0.000000,0
1.112427,0
0.000000,0
0.511428,1
-1.237335,0
0.481434,0
0.000000,0
-0.321900,0
-0.454075,0
1.588221,0
0.000000,0
-0.661290,0
-0.875342,0
-0.682837,1
0.000000,1
-1.244301,0
-1.156702,0
-1.459494,1
-0.424720,0
0.000000,1
-1.897894,0
0.000000,0
0.000000,1
-0.233822,1
-2.453494,1
0.000000,0
0.000000,0
0.450002,1
0.991047,0
1.947137,0
0.000000,0
2.375741,0
0.000000,0
1.399403,0
0.157045,0
-0.193611,0
1.498102,1
-1.026572,0
-0.981123,0
1.232100,0
-1.545941,1
0.000000,0
1.941182,0
0.000000,0
0.754442,0
0.000000,1
0.938914,0
-1.367626,0
0.000000,0
0.000000,1
0.000000,0
-0.862022,0
0.439003,0
-5.854685,0
0.951890,0
-0.924849,0
0.486592,1
1.038668,0
-0.883815,0
-2.832234,0
-0.261557,0
0.972254,0
-1.306315,0
0.489925,0
0.000000,1
-0.618081,0
0.519346,1
0.000000,1
0.720694,0
-1.179739,0
-3.332389,0
1.186106,0
0.000000,1
-4.364963,0
0.349957,0
-0.392577,0
-0.697819,0
-12.762349,1
-0.614247,0
0.000000,1
0.000000,0
0.737888,0
0.000000,0
-4.778388,0
2.336996,0
-0.115194,0
-0.344130,1
-0.457760,0
-0.347170,0
-0.509438,0
0.184000,0
-2.190214,1
0.000000,0
0.000000,0
0.000000,0
0.000000,0
1.217194,1
1.308940,0
-4.486017,0
-0.140280,1
-0.797710,0
-1.032227,0
-0.909251,0
0.000000,0
0.857355,0
0.267534,0
-0.216448,0
2.457109,0
-0.257689,0
-2.860490,0
-1.219358,0
-1.642711,0
-0.089625,0
0.000000,0
0.928557,1
0.000000,1
0.564434,1
-1.300802,1
-0.402128,0
-3.963904,1
-0.374303,0
0.000000,0
-0.884629,0
0.000000,1
1.801429,0
0.000000,1
-1.192614,0
1.242527,0
-0.202492,0
-1.639028,0
-0.897517,0
0.032699,0
0.035545,0
0.000000,0
0.000000,0
-0.413918,0
0.000000,0
1.120660,0
1.338114,0
-0.526941,0
-0.198385,0
0.101419,0
0.627825,0
-4.182195,1
-10.403845,1
-0.375207,0
0.791476,0
0.293587,0
-0.797093,0
-0.653171,0
0.000000,0
0.000000,0
0.000000,1
0.409966,0
-1.372730,0
-0.805479,1
-1.074575,0
0.000000,0
1.990622,0
-0.623647,0
-3.241115,0
0.000000,0
-0.114797,0
-1.060559,0
1.106065,0
0.000000,0
-0.712951,0
-0.848056,0
-0.474840,0
-3.715836,0
0.334065,0
4.948075,0
0.000000,0
0.000000,0
0.000000,0
0.132942,0
-0.992306,0
0.000000,0
-7.065706,1
-0.057346,0
-1.354841,0
0.604424,0
1.729880,0
-3.754121,1
0.173762,0
-7.444742,0
0.000000,0
0.000000,0
0.114365,0
0.427594,0
-4.481834,1
0.000000,0
-2.250662,0
0.000000,1
0.224314,1
1.112427,0
0.000000,0
-1.237335,0
0.481434,0
-7.672628,0
-0.782446,1
0.000000,1
0.077497,0
0.000000,0
0.496480,1
-0.130886,0
-0.409841,0
-0.875342,0
0.000000,0
-1.244301,0
-10.052528,1
0.000000,1
-0.543766,0
-1.929379,0
0.324772,0
0.000000,0
0.000000,0
1.886816,1
0.000000,1
1.768995,0
-1.274485,1
0.000000,0
0.991047,1
-0.894621,0
-6.840179,0
1.399403,0
-0.193611,0
-0.929028,0
-0.864157,0
-1.026572,0
0.596108,1
-1.545941,1
0.000000,1
0.089832,1
0.355120,0
0.116059,0
0.000000,0
0.000000,0
0.067416,0
0.000000,0
1.725996,0
0.938914,0
0.771531,0
0.000000,1
-0.796875,0
2.416262,1
-0.345359,1
0.000000,0
0.000000,0
-1.438504,1
0.000000,0
1.038668,0
0.946084,1
-0.883815,0
3.390336,0
0.054741,0
-1.048357,0
0.000000,0
0.489925,0
0.447216,0
-0.384128,0
0.000000,0
-0.782266,0
-1.505487,1
0.000000,1
1.186106,0
0.000000,1
-4.364963,0
-0.778265,1
-0.392577,0
-0.293177,0
-0.697819,0
0.414748,0
-4.646233,0
-0.334782,0
-4.778388,0
0.120525,0
2.336996,1
-0.924179,0
-0.347170,0
0.000000,0
0.184000,1
-2.190214,0
0.000000,0
0.000000,0
0.000000,0
0.000000,0
-0.498837,0
0.000000,1
1.308940,0
-4.486017,0
-0.542659,1
0.821265,0
-1.821734,0
-0.031908,0
-0.140280,0
-0.797710,0
1.565080,0
1.217841,1
0.000000,0
0.000000,1
0.857355,0
0.267534,0
-0.216448,0
-1.300802,0
-3.963904,1
0.052486,1
-2.466352,1
-0.374303,0
0.000000,0
2.158976,0
-2.716509,0
-0.486362,0
1.801429,0
-1.192614,0
1.242527,0
-0.202492,0
-1.639028,0
-3.241472,1
-2.398165,1
1.018517,1
-0.749452,0
0.354581,1
0.000000,0
0.035545,0
0.000000,0
0.000000,0
1.182002,1
0.000000,0
1.120660,0
0.540601,1
-1.205574,0
2.713212,0
1.338114,0
0.000000,0
-0.006363,0
-0.320730,0
-2.128742,0
0.843210,0
0.000000,0
-0.176985,1
-4.182195,1
-10.403845,1
0.791476,0
-2.670517,1
-0.785956,0
-0.653171,0
0.000000,0
-0.805479,0
-0.989547,0
0.000000,0
-1.027975,0
0.000000,1
-3.241115,0
-0.114797,0
-0.376087,0
-1.060559,0
0.534152,0
0.000000,1
-2.749393,0
0.583210,0
-1.164724,0
-0.251521,0
-1.302495,0
-1.857640,1
0.000000,1
-0.474840,0
-3.715836,0
4.948075,0
0.000000,1
1.605629,0
0.000000,0
0.000000,0
0.132942,0
2.283946,0
1.251060,1
-2.385647,0
-0.139980,0
0.814308,0
-1.765728,0
-1.354841,0
-2.146715,0
0.069530,0
1.729880,0
-0.243661,0
0.650372,0
0.016818,1
-7.444742,0
0.000000,0
-9.770879,1
0.427594,0
0.000000,1
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.000000,1
-0.603427,0
0.000000,0
-0.537403,0
-0.273966,0
-0.661290,0
0.094658,0
-0.130886,0
-0.409841,0
2.767286,1
-0.875342,0
0.000000,1
-2.700727,0
0.000000,0
-1.244301,0
0.000000,1
-1.867052,0
-1.156702,0
-0.543766,0
0.000000,0
0.000000,0
-4.733982,1
0.324772,0
-4.512687,1
-0.256700,0
1.886816,0
-0.133692,1
-1.195530,0
-5.948131,1
-3.099115,0
-0.487959,0
0.000000,0
1.498102,0
-1.026572,0
1.232100,0
-3.102211,0
-0.317849,0
-0.581780,1
-0.026536,1
-0.974108,1
-3.634389,1
8.932947,1
-0.879430,1
2.174000,1
3.027102,1
0.093562,1
5.095293,1
-1.136789,1
-0.794536,1
-0.794536,1
2.236266,1
0.289154,1
-1.111957,1
-1.111957,1
-0.090086,1
-5.122038,1
2.431483,1
-1.689221,1
0.370055,1
-4.343366,1
-1.984162,1
-6.766882,1
3.046819,1
2.845393,1
0.051700,1
8.856049,1
0.192674,1
-17.143900,1
-0.956177,1
-0.895758,1
-2.137907,1
0.231835,1
-1.076893,1
1.835107,1
0.155089,1
-0.799238,1
-0.054924,1
1.034628,1
0.286992,1
-0.077820,1
-1.900862,1
-0.388651,1
-0.488667,1
0.489640,1
-0.512277,1
-0.126971,1
-2.021932,1
-1.340250,1
-0.552047,1
-0.125690,1
-0.078430,1
0.567271,1
-1.317865,1
-0.917273,1
2.192730,1
5.609410,1
-0.667386,1
2.090408,1
0.177456,1
3.666676,1
-12.784187,1
-12.784187,1
-1.171499,1
-0.696477,1
0.758123,1
-0.324212,1
-1.462150,1
-1.383345,1
2.637609,1
-2.179991,1
-2.179991,1
-0.622087,1
0.289803,1
-0.302667,1
2.430157,1
2.430157,1
2.430157,1
-2.106463,1
-0.031460,1
0.424100,1
-8.248542,1
-0.815742,1
-3.992956,1
-3.001744,1
-2.483265,1
-1.319524,1
2.976841,1
0.399437,1
-1.368587,1
13.181189,1
-0.006413,1
1.403738,1
-0.493044,1
2.351070,1
1.098855,1
-9.725822,1
-3.468305,1
-3.468305,1
-3.468305,1
2.153217,1
2.153217,1
3.408964,1
2.203140,1
-0.780270,1
-1.289567,1
1.105411,1
-2.597972,1
-10.753927,1
0.620484,1
0.579173,1
-0.438725,1
10.276397,1
2.810648,1
4.349004,1
-0.010202,1
-0.831772,1
-0.669711,1
-4.525985,1
-4.525985,1
-2.387670,1
-0.494379,1
0.346513,1
-0.490922,1
3.417241,1
-0.753255,1
-8.091132,1
-0.364976,1
0.692665,1
0.079356,1
2.425634,1
1.109066,1
-0.280961,1
0.318580,0
1.399873,0
-0.115263,0
1.137767,0
-1.385570,0
1.953940,0
0.956726,0
0.671540,0
1.487504,0
0.256862,0
0.728350,0
-0.595288,0
-2.564052,1
0.000000,0
1.290380,0
-2.214099,0
-1.460222,1
-0.351641,0
0.217248,0
2.153727,0
0.829337,1
0.608970,0
0.000000,0
-0.680385,0
0.098024,0
-0.134722,0
0.000000,0
-0.010996,0
0.000000,0
0.182350,0
-0.407996,1
-7.794890,1
1.269908,1
-0.329946,0
0.891237,0
2.897428,0
-2.646587,1
-1.098224,1
1.359473,1
-1.257620,0
0.000000,0
1.877050,0
-0.099009,0
-2.131574,1
0.000000,0
0.000000,0
-0.482674,0
0.492958,0
-0.345167,0
-0.360033,1
0.204947,0
-1.301692,0
-1.297295,0
1.427069,0
-0.167172,0
-0.832885,0
5.337635,0
-0.074537,0
-3.438535,0
11.847170,0
0.334794,0
-0.098716,0
0.000000,0
-0.102613,1
-0.401908,0
0.156648,1
0.000000,1
0.933984,0
0.805446,0
0.597484,0
0.000000,0
0.325606,1
-1.950363,0
0.000000,1
-0.182832,0
1.046152,0
0.000000,1
0.445547,0
0.000000,1
-0.532994,0
1.551040,0
1.219506,0
0.000000,0
0.041734,0
-1.580627,0
0.163063,0
-5.391720,1
0.800122,1
0.000000,0
0.938689,0
-0.971722,0
1.749348,0
0.018132,0
-1.275546,1
0.442891,1
-1.329095,0
0.245977,0
-1.382730,0
0.000000,0
2.227776,0
0.467509,0
0.659286,0
-0.132592,1
0.000000,0
0.000000,0
1.485622,0
0.000000,0
0.194084,0
-1.937905,0
0.000000,0
-0.461849,0
0.000000,0
-0.209549,0
-0.217600,0
0.000000,0
0.035481,0
-0.151719,1
0.000000,0
-3.639568,0
-0.417949,1
0.000000,0
-2.852053,0
0.972892,0
-1.079149,0
0.000000,0
0.119571,0
0.237129,1
0.519959,0
0.818684,0
1.693001,0
0.181239,0
-0.930645,0
0.000000,0
-0.588094,0
0.183400,0
-0.799151,0
0.980007,0
-1.653047,0
0.231703,0
-1.130816,0
1.307633,0
-1.919587,0
-1.300172,0
0.000000,1
0.000000,0
0.450463,0
0.000000,0
-0.808568,0
0.594509,0
-0.115263,0
2.313555,0
-0.907957,0
-1.385570,0
1.953940,0
-0.036934,0
-0.595288,0
0.342792,0
-1.230509,0
0.884557,0
0.000000,0
0.000000,0
0.081097,0
0.000000,0
-1.970592,0
0.782240,0
-0.087517,0
0.626093,0
-3.509477,0
-0.010996,0
-1.463967,0
-0.407996,0
-7.794890,1
0.000000,0
0.000000,0
0.409706,0
-1.527677,0
-1.452759,0
-0.588638,0
0.000000,0
0.000000,0
1.877050,0
-0.163410,0
0.000000,1
0.228569,1
1.355686,0
0.000000,0
-2.400651,0
0.000000,1
-1.099063,0
0.465520,0
-0.895260,0
0.000000,0
0.145443,0
0.000000,0
0.492958,0
0.102564,0
0.000000,0
-0.085419,1
-0.345167,0
-0.360033,0
0.492228,0
1.096302,0
0.255500,0
0.000000,0
11.847170,1
0.252060,0
-0.291051,0
2.067278,0
-15.250549,0
-0.829708,0
0.933984,0
0.805446,0
-0.249014,0
3.249367,0
3.709062,0
0.688483,0
-2.545914,1
0.231541,0
0.062944,0
-2.760711,0
-0.545926,1
-3.379543,0
1.018078,0
-0.344355,0
-0.108013,0
0.000000,1
-5.211198,0
0.000000,1
0.468638,0
0.000000,0
-0.971722,0
0.018132,0
0.000000,0
1.588931,0
0.000000,0
0.035099,1
2.310480,0
-0.233427,0
-1.329095,0
0.530785,0
0.000000,0
1.711097,0
-1.978389,0
-0.671607,0
0.659286,0
-13.518049,1
-0.031895,0
1.045426,0
1.306604,0
-0.447222,0
-0.646120,0
-1.513196,1
0.194084,0
-1.034546,0
0.239022,0
-1.738465,0
0.000000,0
0.000000,0
-0.461849,0
0.043103,0
0.000000,0
-15.999740,1
-3.194399,1
0.000000,0
-0.150617,0
-0.588094,0
0.000000,0
-0.563012,0
0.551834,0
-1.653047,0
0.231703,0
0.206412,1
-0.347631,1
0.000000,0
1.182173,0
-1.926673,0
0.000000,1
1.399873,0
-0.115263,0
-0.443263,0
-1.356147,0
-1.385570,0
-0.908451,1
0.728350,0
-0.595288,1
0.342792,0
0.000000,0
0.568576,0
-2.564052,1
-1.230509,1
0.259149,0
-0.730768,0
0.000000,1
0.869196,0
-0.986694,0
-1.460222,1
-0.351641,0
-1.585949,1
0.217248,0
0.019632,0
-1.428892,0
-4.230946,0
0.608970,0
0.000000,0
0.626093,0
-0.995063,0
-3.509477,0
1.269908,1
-0.329946,0
0.000000,1
1.359473,1
0.000000,0
0.021398,0
-1.452759,0
-1.257620,0
0.000000,0
0.000000,1
0.000000,1
-0.163410,0
-0.099009,0
0.000000,1
-0.374941,0
0.214872,1
-0.530202,0
1.096690,0
-1.099063,0
0.465520,0
-1.181511,0
0.000000,1
0.145443,0
0.000000,0
-0.482674,0
-0.620244,1
0.000000,0
1.096302,0
-2.667541,0
-0.832885,0
0.255500,0
0.000000,0
1.530325,0
-3.438535,0
0.252060,0
0.319214,0
-0.420313,0
3.990924,0
-0.401908,1
-0.914382,0
0.597484,0
3.249367,0
2.678900,0
3.709062,0
-2.665782,0
0.688483,0
-1.397191,0
0.000000,0
2.445476,0
-0.609251,0
0.062944,0
0.000000,0
-3.379543,0
0.445547,0
0.183586,0
-0.108013,0
-1.457979,0
0.000000,1
0.645238,0
-1.474591,1
0.263547,0
0.000000,1
2.963839,0
-5.391720,1
-0.465307,0
-1.275546,1
-0.592264,0
0.718201,0
-1.329095,0
1.291744,0
-3.824307,0
0.687457,0
0.000000,0
0.000000,0
2.227776,0
0.467509,0
-0.671607,0
0.659286,0
-0.031895,0
2.178243,0
-0.162188,0
1.485622,0
0.000000,0
0.194084,0
-1.034546,0
0.239022,0
-3.133469,1
0.000000,0
0.000000,0
0.000000,0
0.000000,0
0.934281,0
0.719485,0
-1.937905,1
0.000000,0
0.000000,0
-0.461849,0
-0.027794,0
-1.147902,0
1.847743,1
0.043103,0
1.048526,0
-0.209549,0
0.000000,0
-0.146688,0
0.000000,0
-0.417949,0
0.595436,1
0.000000,1
-1.079149,0
0.519959,0
0.000000,0
1.144297,0
0.181239,0
-0.150617,0
-0.588094,0
-0.799151,0
0.980007,0
0.561390,0
0.344218,0
0.068448,1
-1.582530,1
-0.810116,0
-1.653047,0
0.231703,0
1.307633,0
0.294384,0
-1.300172,0
-0.708931,0
0.231508,1
0.288652,1
0.000000,0
-7.337835,0
1.825340,1
0.000000,0
-0.907957,0
1.615189,0
0.671540,0
2.416723,0
-1.102667,0
-0.492952,0
0.259149,0
-0.730768,0
2.635141,1
0.081097,0
0.974682,0
-1.141120,1
-0.087517,1
0.075479,0
0.000000,0
2.320282,0
0.000000,1
0.000000,0
0.000000,0
-1.149151,0
0.525819,1
-5.672195,1
0.000000,0
-1.677922,1
0.182350,0
0.000000,0
-1.527677,0
0.910670,0
0.000000,0
1.048315,0
-0.377021,0
0.000000,1
0.000000,0
0.000000,0
0.000000,1
0.294659,0
0.000000,0
0.000000,1
0.000000,1
1.217490,1
0.000000,0
0.000000,0
2.624922,1
-1.044973,1
0.000000,0
-1.297295,0
-1.384254,0
-1.989121,0
-0.074537,0
0.000000,1
-0.765345,0
0.537915,0
-0.227984,0
-0.291051,0
1.085657,0
0.811751,0
-0.607144,0
0.000000,0
-0.709162,0
-0.033902,0
0.256073,0
-0.663247,0
0.933984,0
0.805446,1
0.000000,0
0.597484,0
-0.981610,1
0.000000,0
0.688483,0
-0.068489,0
-9.083734,1
0.000000,0
0.630586,0
-1.950363,0
1.731779,0
-0.587917,0
1.147954,0
-0.486666,0
-10.543994,1
-0.902924,0
-1.539870,1
1.382000,0
1.554955,1
1.060763,0
-4.125173,1
0.183586,0
-0.026931,0
0.263547,0
0.709407,0
0.165402,0
2.177028,1
0.000000,0
-0.592264,0
0.000000,0
2.310480,1
0.293551,0
0.000000,0
2.037045,0
0.000000,0
-1.978389,0
-0.497591,0
0.000000,0
-3.636021,0
-0.056787,0
-1.122563,0
0.000000,0
-0.646120,0
-1.513196,1
0.210535,1
0.083083,0
0.949606,0
0.000000,1
-0.903962,1
0.000000,0
0.000000,0
0.000000,0
-1.327848,0
0.000000,0
0.000000,0
0.000000,0
0.560457,0
-0.521025,0
-2.936474,0
0.517929,0
1.327358,1
-0.076315,0
-0.304465,0
1.048526,0
-0.011113,0
-5.303776,1
-0.238816,0
0.000000,0
-0.190602,0
0.000000,1
-1.491503,0
-2.852053,0
-1.803706,0
0.095603,0
-0.698054,0
0.000000,0
-0.736513,0
-0.430076,1
0.172310,0
0.818684,0
-7.064414,1
0.276112,0
-3.194399,1
-4.582360,0
-0.150617,0
-0.588094,0
